tau,K_rel_fp64,H_rel_fp64,K_rel_fp32,H_rel_fp32,K_rel_fp16,H_rel_fp16,K_rel_fp8-e5m2,H_rel_fp8-e5m2,K_rel_fp8-e4m3,H_rel_fp8-e4m3
0.14522900234102543,2.226688362828859e-16,2.4260358851733145e-15,1.4127368251103468e-07,7.695072730509945e-07,0.0020852513821008833,0.020917116239265173,0.5042169321659402,4.202806813549519,0.12816269912445513,1.8615437474522358
0.1473964848207946,2.2229394941565773e-16,2.077123431931733e-15,3.696947056222618e-07,3.191409529767917e-06,0.00014528862640499174,0.002223821103361226,0.5016844216326081,4.196962396694599,0.12626331622445605,1.8583293181820295
0.14957722966448556,2.2191720886316902e-16,3.2274271931209177e-15,3.157324133163515e-07,2.8966692347955754e-06,0.00040226134946309323,0.0017173148335039867,0.49913938871490277,4.191085680108847,0.12435454153617706,0.8168799880380962
0.15177115484840814,1e-18,3.4540217019781733e-16,4.273499222519549e-07,3.7339807570561474e-06,0.002278678034927555,0.022209307575850323,0.4965819829476087,4.185176949986169,0.1224364872107065,0.8148119324951593
0.1539781778531238,4.4231651061727276e-16,5.40510114905164e-15,6.447694373312378e-08,7.644257831296591e-08,0.0020464352157922435,0.018777461139222774,0.49401235429682566,4.179236493780597,0.12050926572261923,0.8127327728232091
0.15619821566655,6.623282603016347e-16,6.547564317629697e-15,1.914014124806866e-07,1.432032219983678e-06,0.0018289639103027072,0.0158672420739493,0.49143065314569556,4.173264600186222,0.11857298985927167,0.8106426100651775
0.158431184787082,2.2039215345753768e-16,2.2947251028768623e-16,1.276014328849424e-07,9.685406403667758e-07,0.000656915222131765,0.008430765267102831,0.4888370302801218,4.16726155911698,0.11662777271009138,0.8085415456909433
0.16067700122673373,4.4001295551583347e-16,3.4380682712019272e-15,5.403562458922216e-07,5.434145769853032e-06,0.0004705202530395383,0.0020282451035981974,0.4862316368744736,4.161227661686442,0.11467372765585523,0.8064296815902545
0.16293558051429702,2.196190821020382e-16,1.9459494993864608e-15,3.721765419069293e-08,2.0095175901562454e-07,0.00029873936589224425,0.0011871299636811421,0.48361462447728454,4.155163200187452,0.11271096835796342,0.8043071200656082
0.16520683769851835,4.3845997795372216e-16,3.772965483292293e-15,7.55501232967719e-08,9.80223392308667e-07,0.00014151538943277134,0.0008594681583347954,0.4809861449969443,4.149068468071793,0.01267590333537045,0.0298136936143585
0.1674906873512943,6.565176627614847e-16,4.567851661300978e-15,3.174768354588731e-07,3.3419670990684607e-06,1.2098725220615496e-06,0.0010434435058431283,0.47834635068738585,4.142943759929697,0.01443576620840944,0.0285887519859393
